2025-09-02 19:55:53,017 - ProximalNewtonLBFGS: lam=5e-05, memory=5, n_grid=200, basis_order=2, n_samples=3200, K=3203
2025-09-02 19:59:27,194 - Iter 6400: obj=-5357.064862, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34211.982, γ=144.291, num_knots=3177
2025-09-02 19:59:30,591 - Iter 6500: obj=-5357.065722, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34213.075, γ=144.291, num_knots=3177
2025-09-02 19:59:34,015 - Iter 6600: obj=-5357.066581, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34214.168, γ=144.291, num_knots=3177
2025-09-02 19:59:37,419 - Iter 6700: obj=-5357.067441, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34215.262, γ=144.291, num_knots=3177
2025-09-02 19:59:40,706 - Iter 6800: obj=-5357.068301, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34216.355, γ=144.291, num_knots=3177
2025-09-02 19:59:44,159 - Iter 6900: obj=-5357.069161, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34217.448, γ=144.291, num_knots=3177
2025-09-02 19:59:47,773 - Iter 7000: obj=-5357.070020, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34218.541, γ=144.291, num_knots=3177
2025-09-02 19:59:51,271 - Iter 7100: obj=-5357.070880, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34219.634, γ=144.291, num_knots=3177
2025-09-02 19:59:54,713 - Iter 7200: obj=-5357.071740, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34220.727, γ=144.291, num_knots=3177
2025-09-02 19:59:58,128 - Iter 7300: obj=-5357.072599, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34221.820, γ=144.291, num_knots=3177
2025-09-02 20:00:01,502 - Iter 7400: obj=-5357.073459, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34222.913, γ=144.291, num_knots=3177
2025-09-02 20:00:04,988 - Iter 7500: obj=-5357.074319, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34224.005, γ=144.291, num_knots=3177
2025-09-02 20:00:08,508 - Iter 7600: obj=-5357.075178, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34225.098, γ=144.291, num_knots=3177
2025-09-02 20:00:11,914 - Iter 7700: obj=-5357.076038, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34226.191, γ=144.291, num_knots=3177
2025-09-02 20:00:15,418 - Iter 7800: obj=-5357.076897, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34227.284, γ=144.291, num_knots=3177
2025-09-02 20:00:18,841 - Iter 7900: obj=-5357.077757, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34228.377, γ=144.291, num_knots=3177
2025-09-02 20:00:22,222 - Iter 8000: obj=-5357.078616, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34229.470, γ=144.291, num_knots=3177
2025-09-02 20:00:25,914 - Iter 8100: obj=-5357.079476, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34230.563, γ=144.291, num_knots=3177
2025-09-02 20:00:29,271 - Iter 8200: obj=-5357.080335, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34231.656, γ=144.291, num_knots=3177
2025-09-02 20:00:32,599 - Iter 8300: obj=-5357.081195, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34232.749, γ=144.291, num_knots=3177
2025-09-02 20:00:35,992 - Iter 8400: obj=-5357.082054, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34233.842, γ=144.291, num_knots=3177
2025-09-02 20:00:39,326 - Iter 8500: obj=-5357.082913, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34234.934, γ=144.291, num_knots=3177
2025-09-02 20:00:42,634 - Iter 8600: obj=-5357.083773, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34236.027, γ=144.291, num_knots=3177
2025-09-02 20:00:46,178 - Iter 8700: obj=-5357.084632, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34237.120, γ=144.291, num_knots=3177
2025-09-02 20:00:49,571 - Iter 8800: obj=-5357.085492, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34238.213, γ=144.291, num_knots=3177
2025-09-02 20:00:52,951 - Iter 8900: obj=-5357.086351, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34239.306, γ=144.291, num_knots=3177
2025-09-02 20:00:56,697 - Iter 9000: obj=-5357.087210, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34240.398, γ=144.291, num_knots=3177
2025-09-02 20:01:00,094 - Iter 9100: obj=-5357.088070, change=1.29e-05, α=1.000, ‖θ[1:]‖₁=34241.491, γ=144.291, num_knots=3177
